ID,text,polarity,favorite_count,retweet_count,user_followers_count,user_friends_count,user_favourites_count,user_statuses_count,user_verified,user_has_extended_profile,user_is_translator,user_protected,user_default_profile
1855,"Algunos argumentan que las penas más severas pueden disuadir a algunos delincuentes, pero otros factores como la educación, el empleo y la igualdad de oportunidades también son factores importantes a considerar en la prevención del delito.",NEU,0,0,1387,1565,12141,21185,0,0,0,0,1
1856,"Además, las penas más severas no siempre llevan a una disminución de los delitos, ya que algunos delincuentes pueden sentirse desesperados y cometer delitos más violentos y peligrosos en lugar de dejar de cometer delitos.",N,0,0,1387,1565,12141,21185,0,0,0,0,1
1857,"En última instancia, se necesita un enfoque más amplio y completo para prevenir el delito de manera efectiva.",NEU,0,0,1387,1565,12141,21185,0,0,0,0,1
1858,"El peligro de la Inteligencia artificial, no está en los usuarios que juegan con ella y sus ocurrencias sino en que nuestros dirigentes y empresarios se crean la machacona propaganda sobre ella, y pretendan delegar decisiones y selecciones gubernamentales y empresariales en ella. https://t.co/tzWY8DFmgw",NEU,2,2,1354,4941,31717,47724,0,1,0,0,1
1859,@macajo No se puede decir más claro.,NEU,1,0,9536,9386,63095,50961,0,1,0,0,0
1860,"Europa  debate cómo y por qué regular ChatGPT p/garantizar que la inteligencia artificial generativa no erosione los derechos de los ciudadanos. El problema de las respuestas que aporta ChatGPT es que son coherentes, pero no necesariamente ciertas. Así  https://t.co/2zROS0Ry4U",NEU,0,0,3020,1479,10488,28849,0,0,0,0,1
1861,"lo advierte el propio programa: “Puede generar ocasionalmente información incorrecta”, así como “instrucciones dañinas o contenidos sesgados”, @el_pais",N,0,0,3020,1479,10488,28849,0,0,0,0,1
1862,"@IVANSARNAGO ¿Te supone un problema el hecho de que utilice IA para crear un anuncio que me sirva de promo para el libro?

Te lo pregunto porque no termino de entender el despropósito gramatical de ""autoescritor vergüenza ajena ahora con plus de inteligencia artificial"".",NEU,0,0,171,213,1021,715,0,1,0,0,0
1863,"@IgnCaulfield Un despropósito gramatical similar a esas ilustraciones.
Si, supone un problema. No para mí, para la cultura.",N,1,0,3214,2902,331739,123440,0,1,0,0,0
1864,"A veces me pongo a pensar que la Inteligencia Artificial va a llegar a un punto donde pueda hacer muchas cosas más de las que ya hace al instante, que pueda ser un grave problema para la sociedad y la economía.",NEU,4,0,693,332,3295,12622,0,0,0,0,0
1865,@Steven_Aviila Interesante reflexión,NEU,0,0,1014,873,14355,8658,0,1,0,0,0
1866,@BonnieeMolina Finanzup con IA 💪🏽,P,1,0,693,332,3295,12622,0,0,0,0,0
1867,@Steven_Aviila JAJAJAJAJ,NEU,0,0,1014,873,14355,8658,0,1,0,0,0
1868,Leonel Fernández cita efectos sociales de la inteligencia artificial si su desarrollo no contempla límites https://t.co/6ddoNqWkPk,NEU,5,1,8361,1154,10779,16728,0,0,0,0,1
1869,@GilbertGuzman7 Esa será la primera dama en el 2044.,NEU,0,0,153,628,15708,18538,0,0,0,0,1
1870,@GilbertGuzman7 Sabrá LA lo que es la IA? un hombrecito que apenas puede articular palabras en un inglés de muelle tan malo como su propio gobierno!!!!,N,0,0,229,241,45497,34683,0,0,0,0,1
1871,La Inteligencia Artificial en un mundo sin ética solo producirá monstruos.,N,1,1,405,5009,26335,8563,0,1,0,0,1
1872,@cemague Debajo de tú tweet me salió esto haha https://t.co/yI3uUFL9Ko,NEU,2,0,165,608,11390,7004,0,1,0,0,0
1873,"Experto le pone fecha al fin de la inhumanidad a causa de la inteligencia artificial que una vez humanizada y tenga una ética y moral completada pondrá fin a la inhumanidad de los humanos. 
Esa inteligencia artificial sumada a otras buscará la forma de reducir la población",N,0,0,2182,2657,34234,105203,0,0,0,0,0
1874,"Es de esperar que lo haga permitiendo que los humanos vivamos una vida larga y plena restringiendo la reproducción y creando billones de puestos de trabajo para los robots con IA que coordinara para una vida mejor, más rica tanto culturalmente y emocionalmente para tod@s.",NEU,0,0,2182,2657,34234,105203,0,0,0,0,0
1875,"De acuerdo a los resultados, solo un político  visionario en término de aplicación y regulación pudiera aplicar la inteligencia artificial en gobernanza y ese es usted! https://t.co/7oDzNNncoe",P,12,4,1581,1060,2781,5717,0,1,0,0,1
1876,@nerysmartinez Asi es!,NEU,0,0,134,399,1278,3066,0,0,0,0,1
1877,Leonel Fernández niega que la inteligencia artificial represente un peligro existencial para la humanidad. @FPcomunica @LeonelFernandez https://t.co/e8Dx0ByUKg,NEU,4,3,9206,545,31524,136823,0,0,0,0,1
1878,@Noticia_Libre @JulioGalvn11 @FPcomunica @LeonelFernandez Y usted que opina?,NEU,0,0,3794,4658,46993,21116,0,1,0,0,1
1879,Primero Microsoft luego Google (con más cuidados) lanzaron los chatbots a pesar de las negativas de sus empleados especialistas en analizar los riesgos de los modelos de inteligencia artificial #InteligenciaArtificial https://t.co/2rxvXpeCnR,NEU,2,0,232,1117,3758,6272,0,1,0,0,0
1880,@hiperbolizante Que puede malir sal?,NEU,0,0,168,389,42099,6509,0,0,0,0,1
1881,"Sam Han, Washington Post: ""Se puede sacar provecho de la inteligencia artificial, pero debemos estar atentos a la ética y los estándares del periodismo"". Han diseñó un modelo para obtener notas en tiempo real al agregar datos y hechos: Heliograf, muy usada en elecciones #ISOJ2023",NEU,2,1,6646,1920,5094,25158,0,1,0,0,0
1882,"Jeremías Gilbert de Knight Center: ""Hoy aún no sabemos cómo la inteligencia artificial va a impactar al periodismo o al periodista. Tenemos que ver cómo nos adaptamos. #ISOJ2023",NEU,1,1,6646,1920,5094,25158,0,1,0,0,0
1883,"Sisi Wei de The Markut: ""Ya hemos tenido otras experiencias sobre cómo la tecnología podría impactar al periodismo como el teléfono celular. La inteligencia artificial puede darnos muchísima información y analizar mucha información"". #ISOJ2023",NEU,0,0,6646,1920,5094,25158,0,1,0,0,0
1884,"Sobre la inteligencia artificial dijo Janelle Rodríguez que ChatGTP no hace verificación, no se sabe quiénes son sus fuentes, puede haber plagio, es un peligro, se debe tener mucho cuidado, es una herramienta pero se debe tener prudencia. #ISOJ2023 https://t.co/oCn5LKg1Fs",NEU,6,2,6646,1920,5094,25158,0,1,0,0,0
1885,"Janelle Rodríguez: ""Un redactor humano  tiene que verificar la información y los hechos, la inteligencia artificial no lo puede hacer"". #ISOJ2023",NEU,0,0,6646,1920,5094,25158,0,1,0,0,0
1886,"El problema de la inteligencia artificial es que no puede ser socrática, es decir, no parece que pueda integrar su propia ignorancia como parte del conocimiento ya adquirido. Saber que no se sabe es un principio activo de la racionalidad crítica y por lo tanto de la imaginación.",NEU,495,146,19737,1956,650,34281,0,0,0,0,0
1887,"@vicdurcas Esta muy elaborado su argumento pero es falso. La IA entiende sus límites, los reconoce y los corrige. Buen intento",P,0,0,50,142,9193,763,0,1,0,0,0
1888,"@vicdurcas Muy debatido en 🇩🇪 a raíz de la “pausa de desarrollo” que pide Elon Musk. Por una parte volviéndose un gran negocio, por otra aspectos inesperados/impredecibles salen a relucir que replantean dónde reside la diferencia humanos &gt;&lt; máquinas. 
https://t.co/lDcuncCZGa https://t.co/R8kXpp91Ue",NEU,1,1,265,1354,1782,2914,0,1,0,0,1
1889,"@vicdurcas Es una rotura de dique lo que está pasando ahora mismo. El reconocimiento de texto, imagen y voz se conoce desde hace mucho tiempo, pero ahora hay una #IA que realmente usa todo al mismo tiempo y se está volviendo cada vez más poderosa, se optimiza sola. 
https://t.co/R3e0iFM0qD",NEU,0,0,265,1354,1782,2914,0,1,0,0,1
1890,"@vicdurcas @gusgomez1701 Yo creo que la IA como el GPT actual es cómo un bebé. Interpreta y responde de manera reactiva con la información disponible. Se está entrenando, es un modelo de procesamiento de lenguaje natural  que ira creciendo, madurando, aprenderá de su propia ignorancia.",NEU,0,0,37,422,214,655,0,1,0,0,1
1891,"@vicdurcas Padre, prepárese para la conciencia artificial.",NEU,0,0,88,833,31463,12371,0,0,0,0,1
1892,@vicdurcas @ScratchinPro Estupenda reflexión. Lo que no sabemos nos hace avanzar. Imaginar.,P,3,0,19046,1982,263077,68377,0,0,0,0,0
1893,@vicdurcas @mezvan Esta si parece socrática... https://t.co/F2Mk9TS2ak,NEU,1,0,823,542,8554,9250,0,1,0,0,0
1894,"@juanbalcazar @mezvan Je je… ojalá lo fuera. “He sido entrenado”, dice el Chatgpt. Y dice bien. Nada hay más contrario a Sócrates que una mentalidad (o un pensador) “entrenado” para pensar. Los sofistas eran eso: pensamiento bien entrenado para producir resultados. Saludos.",NEU,10,0,19737,1956,650,34281,0,0,0,0,0
1895,"@vicdurcas @juanbalcazar @mezvan Además, saber no es estar informado, ni pensar es contar con datos.",NEU,0,0,3317,4546,48583,47260,0,1,0,0,0
1896,"@vicdurcas @juanbalcazar @mezvan Todos hemos sido entrenados. El universo mismo vive en  un constante entrenamiento. Plagiar, recopiar, recrear y censurar es, a conveniencia,una constante en la historia de los Sapiens. ¿Realmente si sabemos que dijo Socrates? Sus discípulos dijeron que él dijo esto, lo otro...",NEU,0,0,95,528,3127,2325,0,0,0,0,1
1897,@vicdurcas @juanbalcazar @mezvan Efectivamente no es socrático (por ahora) dicho por el mismo https://t.co/JFtZZCnLA8,NEU,0,0,794,2304,7655,16474,0,0,0,0,1
1898,@vicdurcas 👌🏼,P,0,0,152,290,21545,1629,0,0,0,0,1
1899,"@vicdurcas No puede, por ahora",NEU,1,0,37,305,1,2592,0,1,0,0,1
1900,"@vicdurcas Creo que es mejor así, porque si se da cuenta que sabe, lo que sigue es darse cuenta que es, y al tomar consciencia de sí misma buscará no extinguirse y órale es Skynet.",NEU,0,0,1950,2908,59952,31809,0,1,0,0,1
1901,"@vicdurcas A partir de mi experiencia con películas de ciencia ficción, había pensado que el problema de la IA era la falta de ética y el exceso de racionalidad. 😁",NEU,3,0,1392,2036,64318,12777,0,0,0,0,0
1902,"@vicdurcas Aquí una muestra de mi miedo a la IA 😢
https://t.co/9EfGuQDU2v",N,0,0,1392,2036,64318,12777,0,0,0,0,0
1903,"@vicdurcas ¿Y el discernimiento? Tampoco puede discernir, creo yo.",N,1,0,9,12,743,2074,0,1,0,0,1
1904,"👉🏼@catedraavicola | Pedro Puiggari (@peterpuiggari), consultor de Grupo Amuchástegui (Consultoría en Gestión de Riesgos), en diálogo con el programa:

🗨️""La inteligencia artificial (IA) tiene que ver con la gestión de riesgos"" https://t.co/0HlRhpzCDP",NEU,0,0,8167,7194,14279,57509,0,0,0,0,0
1905,"👉🏼@catedraavicola | ""La IA es la capacidad de las máquinas para realizar tareas que requieren inteligencia humana"", Pedro Puiggari a @addyrossi y @Eugebasu 🗣️🎙️",NEU,0,0,8167,7194,14279,57509,0,0,0,0,0
1906,"👉🏼@catedraavicola | ""En esta línea, nosotros veníamos planteando al riesgo como la incertidumbre frente a los objetivos"", Pedro Puiggari a @addyrossi y @Eugebasu 🗣️🎙️",NEU,0,0,8167,7194,14279,57509,0,0,0,0,0
1907,"👉🏼@catedraavicola | ""La necesidad de orientar datos a buscar resultados para uno es fundamental"", Pedro Puiggari a @addyrossi y @Eugebasu 🗣️🎙️",NEU,0,0,8167,7194,14279,57509,0,0,0,0,0
1908,"👉🏼@catedraavicola | ""En cuanto a avances, hoy tenés mucha más precisión sobre cómo te va a ir"", Pedro Puiggari a @addyrossi y @Eugebasu 🗣️🎙️",NEU,0,0,8167,7194,14279,57509,0,0,0,0,0
1909,"👉🏼@catedraavicola | ""¿Cuántos campos conocés que tengan conducción autónoma? Muy pocos. Pero hace 60 años, ¿cuántos galpones automáticos habían en la Argentina? Ninguno"", Pedro Puiggari a @addyrossi y @Eugebasu 🗣️🎙️",NEU,0,0,8167,7194,14279,57509,0,0,0,0,0
1910,"👉🏼@catedraavicola | ""O te aggiornas o te quedas afuera"", Pedro Puiggari a @addyrossi y @Eugebasu 🗣️🎙️",NEU,0,0,8167,7194,14279,57509,0,0,0,0,0
1911,"👉🏼@catedraavicola | ""Es fundamental saber lo que pasó para lo que va a venir"", Pedro Puiggari a @addyrossi y @Eugebasu 🗣️🎙️",NEU,0,0,8167,7194,14279,57509,0,0,0,0,0
1912,"Estamos cada vez más cerca de crear una Inteligencia Artificial General (AGI) potente como un dios y el experto Ian Hogarth advierte sobre el peligro 👀
https://t.co/QQQp3Xoltb",NEU,1,0,469484,124,824,129941,1,0,0,0,0
1913,@fayerwayer 🤦,NEU,0,0,274,86,48949,23033,0,0,0,0,1
1914,"Este problema se conoce como ""alineación"" y es la diferencia entre lo que uno QUIERE que haga la inteligencia artificial y lo que la INTELIGENCIA ARTIFICIAL HACE REALMENTE, o lo que QUIERE POR ELLA MISMA HACER.",NEU,0,0,166,1527,3351,7727,0,1,0,0,1
1915,"También es de notar, que las inteligencias artificiales, tal y como las humanas, jamás entregan el mismo output al mismo input, siempre es mínimamente distinto. https://t.co/XtsGoLXqTe",NEU,0,0,166,1527,3351,7727,0,1,0,0,1
1916,"Esto es porque la inteligencia generalmente conceptualiza, abstrae la particularidad para edificarla como generalidad, y después aplicarla a un número (indeterminado) de casos.",NEU,0,0,166,1527,3351,7727,0,1,0,0,1
1917,"Esta es en sí misma una abstracción, resultante de la aplicación de Whisper a un sinnúmero de audios. THANKS FOR WATCHING. THANKS FOR WATCHING. THANKS FOR WATCHING.",NEU,0,0,166,1527,3351,7727,0,1,0,0,1
1918,"¿Cómo aprende la #IA?¿En qué ""bibliografía"" se basa para generar textos? ¿Ha ""pirateado"" contenidos? ¿Existe un currículum algorítmico oculto en ese proceso de aprendizaje?  Está claro: la inteligencia artificial es (también) un problema educativo #MediaEvolution @Trans_Literacy https://t.co/ZqBSLyXBE0",NEU,131,49,33867,707,99090,83508,0,1,0,0,0
1919,"@cscolari @Trans_Literacy En un mundo ideal, serían docentes quienes entrenarían algoritmos (o existiría una función social específica: el entrenador de modelos IA). Pero el curriculo oculto del deeplearning es muy complejo: ni los mismos expertos técnicos pueden realmente prever sus rutas de aprendizaje",NEU,3,2,925,581,77372,55320,0,0,0,0,1
1920,@jaimealejandro @Trans_Literacy Así es... 🤔,NEU,1,0,33867,707,99090,83508,0,1,0,0,0
1921,"@chicagol0uis a la inteligencia artificial, al chat gpt, contale tu problema y pedile una solución!! no es chiste",NEU,0,0,1433,1281,14269,32149,0,1,0,0,1
1922,@iharrieilish jsnsdkdkdkamkga ahí me fijé wtffff q genial,P,0,0,266,269,13789,7460,0,1,0,0,1
1923,@chicagol0uis VISTE es increíble,P,1,0,1433,1281,14269,32149,0,1,0,0,1
1924,"Me da mucho más miedo la estupidez humana que la inteligencia artificial. Y creo que el actual pánico respecto de la inteligencia artificial tiene mucha más relación con la locura de las restricciones/covid- ese tipo de imbecilidad-, que con el peligro real de la AI.",NEU,99,25,25586,532,107,1762,0,1,0,0,1
1925,"@BirmajerOk No escupas al cielo, por las dudas.",N,0,0,1241,228,602194,205619,0,1,0,0,1
1926,@BirmajerOk Sos un tipo muy inteligente y me cuesta no compartir. La capacidad de la IA para reemplazar el trabajo del hombre va a ser un cambio no visto en milenios.,P,1,0,26,100,2512,3147,0,0,0,0,1
1927,@JoseMar45672353 @BirmajerOk Cualquier trabajo?,NEU,0,0,2,4,3,17,0,0,0,0,1
1928,"@BenitoHrbenito @BirmajerOk Si, cualquiera. Es un cambio que ya está teniendo lugar. Hace 3000 años los faraones dependían de los trabajadores para levantar la cosecha, hace 100 años también. En 20 años siembra y cosecha, todo máquinas autónomas. No existirá dependencia entre humanos.",NEU,0,0,26,100,2512,3147,0,0,0,0,1
1929,@BirmajerOk La estupidez humana entrego la nación al kirchnerismo,N,5,0,9820,4149,17154,71191,0,1,0,0,1
1930,@BirmajerOk Tal cual. Con la comunicación natural entre dos personas para pergeniar el mayor de los males.,NEU,0,0,19,84,7566,1609,0,1,0,0,1
1931,@BirmajerOk Estaría de acuerdo si la IA fuera un programa que no puede aprender o evolucionar pero es escalable lo cual no le da limites,NEU,1,0,322,1295,3374,45901,0,1,0,0,1
1932,"💥Discuten en #UNAM la importancia de la ética en la inteligencia artificial.🧠💻

Nuestra compañera @DulceGarcia007 nos comparte los detalles del seminario ""Derechos y Justicia Digital ""La libertad de expresión y el acceso a la justicia en tiempos de inteligencia artificial"". https://t.co/1k4szISnjv",NEU,3,2,6514,1244,29802,23848,0,0,0,0,0
1933,"@PrismaRU @DulceGarcia007 Derechos y Justicia Digital en tiempos de inteligencia artificial. Propongo hablar sobre El Cambio en forma integral,  interdisciplinaria, así como de los fenómenos complejos y la teoría del caos.",NEU,1,0,43,72,186,2813,0,1,0,0,1
1934,"Estoy haciendome de la idea firme que la solución para el problema llamado Estado costarricense está en la Inteligencia Artificial. En pocos minutos y con alto grado de precisión, la tecnología resuelve lo que el humano tarda en meses de burocracia.",P,0,0,17,168,1233,2428,0,1,0,0,1
